instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,time_categories,user_categories
14521,2012-09-02,3,1,9,5,0,0,0,1,27.060000000000002,29.544999999999998,89.0,0.0,2,10,12,Dini Hari,Mayoritas Pengguna Terdaftar
14522,2012-09-02,3,1,9,6,0,0,0,2,27.060000000000002,29.544999999999998,89.0,0.0,2,13,15,Pagi,Mayoritas Pengguna Terdaftar
14523,2012-09-02,3,1,9,7,0,0,0,1,27.060000000000002,29.544999999999998,94.0,6.0032,13,29,42,Pagi,Mayoritas Pengguna Terdaftar
14524,2012-09-02,3,1,9,8,0,0,0,1,27.880000000000003,31.819999999999997,89.0,6.0032,30,99,129,Pagi,Mayoritas Pengguna Terdaftar
14525,2012-09-02,3,1,9,9,0,0,0,2,28.7,33.335,84.0,0.0,88,144,232,Pagi,Mayoritas Pengguna Terdaftar
14526,2012-09-02,3,1,9,10,0,0,0,2,29.52,34.849999999999994,79.0,0.0,158,230,388,Pagi,Mayoritas Pengguna Terdaftar
14527,2012-09-02,3,1,9,11,0,0,0,2,30.34,34.849999999999994,70.0,0.0,226,263,489,Siang,Mayoritas Pengguna Terdaftar
14528,2012-09-02,3,1,9,12,0,0,0,3,30.34,34.849999999999994,70.0,0.0,248,297,545,Siang,Mayoritas Pengguna Terdaftar
14529,2012-09-02,3,1,9,13,0,0,0,3,29.52,34.849999999999994,74.0,6.0032,263,230,493,Siang,Mayoritas Pengguna Biasa
14530,2012-09-02,3,1,9,14,0,0,0,3,29.52,34.849999999999994,79.0,6.0032,249,208,457,Siang,Mayoritas Pengguna Biasa
14531,2012-09-02,3,1,9,15,0,0,0,3,30.34,35.605,74.0,8.9981,179,176,355,Sore,Mayoritas Pengguna Biasa
14532,2012-09-02,3,1,9,16,0,0,0,1,30.34,34.849999999999994,70.0,0.0,222,252,474,Sore,Mayoritas Pengguna Terdaftar
14533,2012-09-02,3,1,9,17,0,0,0,1,31.16,36.364999999999995,66.0,6.0032,219,284,503,Sore,Mayoritas Pengguna Terdaftar
14534,2012-09-02,3,1,9,18,0,0,0,1,30.34,35.605,74.0,0.0,227,273,500,Malam,Mayoritas Pengguna Terdaftar
14535,2012-09-02,3,1,9,19,0,0,0,2,28.7,33.335,84.0,15.001299999999999,140,152,292,Malam,Mayoritas Pengguna Terdaftar
14536,2012-09-02,3,1,9,20,0,0,0,2,28.7,33.335,84.0,11.0014,63,41,104,Malam,Mayoritas Pengguna Biasa
14537,2012-09-02,3,1,9,21,0,0,0,1,28.7,32.574999999999996,70.0,11.0014,79,92,171,Malam,Mayoritas Pengguna Terdaftar
14538,2012-09-02,3,1,9,22,0,0,0,3,27.880000000000003,31.819999999999997,83.0,8.9981,66,100,166,Malam,Mayoritas Pengguna Terdaftar
14539,2012-09-02,3,1,9,23,0,0,0,3,27.060000000000002,29.544999999999998,89.0,6.0032,53,70,123,Malam,Mayoritas Pengguna Terdaftar
14540,2012-09-03,3,1,9,0,1,1,0,2,27.060000000000002,29.544999999999998,94.0,0.0,42,62,104,Dini Hari,Mayoritas Pengguna Terdaftar
14541,2012-09-03,3,1,9,1,1,1,0,2,27.880000000000003,31.819999999999997,89.0,11.0014,18,37,55,Dini Hari,Mayoritas Pengguna Terdaftar
14542,2012-09-03,3,1,9,2,1,1,0,1,27.060000000000002,29.544999999999998,89.0,7.0015,10,30,40,Dini Hari,Mayoritas Pengguna Terdaftar
14543,2012-09-03,3,1,9,3,1,1,0,1,27.060000000000002,29.544999999999998,89.0,8.9981,6,22,28,Dini Hari,Mayoritas Pengguna Terdaftar
14544,2012-09-03,3,1,9,4,1,1,0,1,27.060000000000002,29.544999999999998,89.0,6.0032,6,5,11,Dini Hari,Mayoritas Pengguna Biasa
14545,2012-09-03,3,1,9,5,1,1,0,1,27.060000000000002,29.544999999999998,89.0,0.0,1,3,4,Dini Hari,Mayoritas Pengguna Terdaftar
14546,2012-09-03,3,1,9,6,1,1,0,1,27.060000000000002,29.544999999999998,94.0,0.0,3,12,15,Pagi,Mayoritas Pengguna Terdaftar
14547,2012-09-03,3,1,9,7,1,1,0,1,27.880000000000003,31.819999999999997,85.0,0.0,6,37,43,Pagi,Mayoritas Pengguna Terdaftar
14548,2012-09-03,3,1,9,8,1,1,0,2,28.7,33.335,84.0,7.0015,36,91,127,Pagi,Mayoritas Pengguna Terdaftar
14549,2012-09-03,3,1,9,9,1,1,0,2,28.7,33.335,84.0,8.9981,71,158,229,Pagi,Mayoritas Pengguna Terdaftar
14550,2012-09-03,3,1,9,10,1,1,0,2,30.34,35.605,74.0,15.001299999999999,135,224,359,Pagi,Mayoritas Pengguna Terdaftar
14551,2012-09-03,3,1,9,11,1,1,0,2,30.34,34.849999999999994,70.0,19.0012,187,272,459,Siang,Mayoritas Pengguna Terdaftar
14552,2012-09-03,3,1,9,12,1,1,0,2,31.16,35.605,62.0,19.999499999999998,191,352,543,Siang,Mayoritas Pengguna Terdaftar
14553,2012-09-03,3,1,9,13,1,1,0,2,31.16,36.364999999999995,66.0,16.997899999999998,209,357,566,Siang,Mayoritas Pengguna Terdaftar
14554,2012-09-03,3,1,9,14,1,1,0,1,30.34,34.849999999999994,70.0,19.999499999999998,163,349,512,Siang,Mayoritas Pengguna Terdaftar
14555,2012-09-03,3,1,9,15,1,1,0,1,30.34,34.849999999999994,70.0,15.001299999999999,168,281,449,Sore,Mayoritas Pengguna Terdaftar
14556,2012-09-03,3,1,9,16,1,1,0,1,30.34,34.849999999999994,70.0,15.001299999999999,165,335,500,Sore,Mayoritas Pengguna Terdaftar
14557,2012-09-03,3,1,9,17,1,1,0,1,30.34,34.849999999999994,70.0,8.9981,181,317,498,Sore,Mayoritas Pengguna Terdaftar
14558,2012-09-03,3,1,9,18,1,1,0,1,30.34,34.849999999999994,66.0,11.0014,145,337,482,Malam,Mayoritas Pengguna Terdaftar
14559,2012-09-03,3,1,9,19,1,1,0,1,29.52,34.849999999999994,74.0,12.998000000000001,73,301,374,Malam,Mayoritas Pengguna Terdaftar
14560,2012-09-03,3,1,9,20,1,1,0,1,29.52,34.089999999999996,76.0,7.0015,78,183,261,Malam,Mayoritas Pengguna Terdaftar
14561,2012-09-03,3,1,9,21,1,1,0,1,29.52,34.089999999999996,76.0,7.0015,42,142,184,Malam,Mayoritas Pengguna Terdaftar
14562,2012-09-03,3,1,9,22,1,1,0,2,28.7,33.335,84.0,8.9981,17,104,121,Malam,Mayoritas Pengguna Terdaftar
14563,2012-09-03,3,1,9,23,1,1,0,2,28.7,33.335,84.0,16.997899999999998,12,58,70,Malam,Mayoritas Pengguna Terdaftar
14564,2012-09-04,3,1,9,0,0,2,1,2,28.7,33.335,84.0,16.997899999999998,10,19,29,Dini Hari,Mayoritas Pengguna Terdaftar
14565,2012-09-04,3,1,9,1,0,2,1,1,27.880000000000003,31.819999999999997,82.0,8.9981,15,9,24,Dini Hari,Mayoritas Pengguna Biasa
14566,2012-09-04,3,1,9,2,0,2,1,1,27.880000000000003,31.819999999999997,82.0,8.9981,1,4,5,Dini Hari,Mayoritas Pengguna Terdaftar
14567,2012-09-04,3,1,9,3,0,2,1,2,27.060000000000002,29.544999999999998,89.0,6.0032,1,9,10,Dini Hari,Mayoritas Pengguna Terdaftar
14568,2012-09-04,3,1,9,4,0,2,1,2,27.060000000000002,29.544999999999998,89.0,0.0,0,8,8,Dini Hari,Mayoritas Pengguna Terdaftar
14569,2012-09-04,3,1,9,5,0,2,1,2,27.060000000000002,29.544999999999998,89.0,0.0,1,37,38,Dini Hari,Mayoritas Pengguna Terdaftar
14570,2012-09-04,3,1,9,6,0,2,1,2,27.880000000000003,31.819999999999997,89.0,7.0015,7,165,172,Pagi,Mayoritas Pengguna Terdaftar
14571,2012-09-04,3,1,9,7,0,2,1,2,27.880000000000003,31.819999999999997,89.0,7.0015,13,480,493,Pagi,Mayoritas Pengguna Terdaftar
14572,2012-09-04,3,1,9,8,0,2,1,1,28.7,33.335,84.0,11.0014,15,617,632,Pagi,Mayoritas Pengguna Terdaftar
14573,2012-09-04,3,1,9,9,0,2,1,2,29.52,34.849999999999994,79.0,15.001299999999999,30,293,323,Pagi,Mayoritas Pengguna Terdaftar
14574,2012-09-04,3,1,9,10,0,2,1,2,29.52,34.849999999999994,74.0,16.997899999999998,42,130,172,Pagi,Mayoritas Pengguna Terdaftar
14575,2012-09-04,3,1,9,11,0,2,1,2,30.34,34.849999999999994,70.0,19.0012,39,159,198,Siang,Mayoritas Pengguna Terdaftar
14576,2012-09-04,3,1,9,12,0,2,1,1,31.16,36.364999999999995,70.0,19.0012,54,233,287,Siang,Mayoritas Pengguna Terdaftar
14577,2012-09-04,3,1,9,13,0,2,1,1,32.800000000000004,37.88,55.00000000000001,30.002599999999997,72,203,275,Siang,Mayoritas Pengguna Terdaftar
14578,2012-09-04,3,1,9,14,0,2,1,1,32.800000000000004,37.88,55.00000000000001,27.999299999999998,72,202,274,Siang,Mayoritas Pengguna Terdaftar
14579,2012-09-04,3,1,9,15,0,2,1,1,32.800000000000004,38.635000000000005,59.0,31.0009,68,224,292,Sore,Mayoritas Pengguna Terdaftar
14580,2012-09-04,3,1,9,16,0,2,1,1,31.16,36.364999999999995,70.0,27.999299999999998,61,397,458,Sore,Mayoritas Pengguna Terdaftar
14581,2012-09-04,3,1,9,17,0,2,1,1,31.16,36.364999999999995,70.0,23.9994,110,746,856,Sore,Mayoritas Pengguna Terdaftar
14582,2012-09-04,3,1,9,18,0,2,1,1,31.16,37.12,75.0,15.001299999999999,94,745,839,Malam,Mayoritas Pengguna Terdaftar
14583,2012-09-04,3,1,9,19,0,2,1,1,31.16,36.364999999999995,70.0,15.001299999999999,50,502,552,Malam,Mayoritas Pengguna Terdaftar
14584,2012-09-04,3,1,9,20,0,2,1,1,30.34,34.849999999999994,70.0,16.997899999999998,47,338,385,Malam,Mayoritas Pengguna Terdaftar
14585,2012-09-04,3,1,9,21,0,2,1,1,30.34,35.605,74.0,16.997899999999998,28,240,268,Malam,Mayoritas Pengguna Terdaftar
14586,2012-09-04,3,1,9,22,0,2,1,1,30.34,34.849999999999994,70.0,19.0012,25,154,179,Malam,Mayoritas Pengguna Terdaftar
14587,2012-09-04,3,1,9,23,0,2,1,1,29.52,34.849999999999994,74.0,19.999499999999998,12,83,95,Malam,Mayoritas Pengguna Terdaftar
14588,2012-09-05,3,1,9,0,0,3,1,1,29.52,34.849999999999994,74.0,16.997899999999998,10,27,37,Dini Hari,Mayoritas Pengguna Terdaftar
14589,2012-09-05,3,1,9,1,0,3,1,1,28.7,33.335,84.0,12.998000000000001,2,11,13,Dini Hari,Mayoritas Pengguna Terdaftar
14590,2012-09-05,3,1,9,2,0,3,1,1,28.7,33.335,84.0,12.998000000000001,0,9,9,Dini Hari,Mayoritas Pengguna Terdaftar
14591,2012-09-05,3,1,9,3,0,3,1,1,28.7,33.335,79.0,19.0012,0,4,4,Dini Hari,Mayoritas Pengguna Terdaftar
14592,2012-09-05,3,1,9,4,0,3,1,1,28.7,33.335,79.0,19.0012,2,3,5,Dini Hari,Mayoritas Pengguna Terdaftar
14593,2012-09-05,3,1,9,5,0,3,1,2,28.7,33.335,79.0,19.999499999999998,1,39,40,Dini Hari,Mayoritas Pengguna Terdaftar
14594,2012-09-05,3,1,9,6,0,3,1,1,28.7,33.335,79.0,19.0012,7,203,210,Pagi,Mayoritas Pengguna Terdaftar
14595,2012-09-05,3,1,9,7,0,3,1,2,28.7,33.335,79.0,16.997899999999998,11,489,500,Pagi,Mayoritas Pengguna Terdaftar
14596,2012-09-05,3,1,9,8,0,3,1,1,29.52,34.849999999999994,74.0,12.998000000000001,33,692,725,Pagi,Mayoritas Pengguna Terdaftar
14597,2012-09-05,3,1,9,9,0,3,1,1,30.34,34.849999999999994,70.0,16.997899999999998,27,263,290,Pagi,Mayoritas Pengguna Terdaftar
14598,2012-09-05,3,1,9,10,0,3,1,2,31.16,36.364999999999995,70.0,11.0014,54,181,235,Pagi,Mayoritas Pengguna Terdaftar
14599,2012-09-05,3,1,9,11,0,3,1,2,31.98,37.12,62.0,11.0014,61,156,217,Siang,Mayoritas Pengguna Terdaftar
14600,2012-09-05,3,1,9,12,0,3,1,1,31.98,38.635000000000005,70.0,7.0015,49,217,266,Siang,Mayoritas Pengguna Terdaftar
14601,2012-09-05,3,1,9,13,0,3,1,1,32.800000000000004,39.395,63.0,11.0014,50,184,234,Siang,Mayoritas Pengguna Terdaftar
14602,2012-09-05,3,1,9,14,0,3,1,1,33.62,39.395,56.00000000000001,7.0015,34,177,211,Siang,Mayoritas Pengguna Terdaftar
14603,2012-09-05,3,1,9,15,0,3,1,1,31.98,38.635000000000005,70.0,12.998000000000001,41,204,245,Sore,Mayoritas Pengguna Terdaftar
14604,2012-09-05,3,1,9,16,0,3,1,1,31.16,36.364999999999995,70.0,16.997899999999998,86,344,430,Sore,Mayoritas Pengguna Terdaftar
14605,2012-09-05,3,1,9,17,0,3,1,1,31.16,36.364999999999995,66.0,16.997899999999998,83,780,863,Sore,Mayoritas Pengguna Terdaftar
14606,2012-09-05,3,1,9,18,0,3,1,1,31.16,37.12,75.0,12.998000000000001,82,757,839,Malam,Mayoritas Pengguna Terdaftar
14607,2012-09-05,3,1,9,19,0,3,1,1,30.34,34.849999999999994,70.0,11.0014,64,598,662,Malam,Mayoritas Pengguna Terdaftar
14608,2012-09-05,3,1,9,20,0,3,1,1,29.52,35.605,84.0,11.0014,55,357,412,Malam,Mayoritas Pengguna Terdaftar
14609,2012-09-05,3,1,9,21,0,3,1,1,29.52,34.849999999999994,79.0,0.0,18,278,296,Malam,Mayoritas Pengguna Terdaftar
14610,2012-09-05,3,1,9,22,0,3,1,1,29.52,34.849999999999994,79.0,0.0,38,181,219,Malam,Mayoritas Pengguna Terdaftar
14611,2012-09-05,3,1,9,23,0,3,1,1,28.7,33.335,84.0,6.0032,24,126,150,Malam,Mayoritas Pengguna Terdaftar
14612,2012-09-06,3,1,9,0,0,4,1,2,28.7,33.335,84.0,6.0032,30,35,65,Dini Hari,Mayoritas Pengguna Terdaftar
14613,2012-09-06,3,1,9,1,0,4,1,2,28.7,33.335,84.0,0.0,2,16,18,Dini Hari,Mayoritas Pengguna Terdaftar
14614,2012-09-06,3,1,9,2,0,4,1,1,29.52,34.849999999999994,79.0,0.0,1,7,8,Dini Hari,Mayoritas Pengguna Terdaftar
14615,2012-09-06,3,1,9,3,0,4,1,1,28.7,33.335,84.0,7.0015,0,9,9,Dini Hari,Mayoritas Pengguna Terdaftar
14616,2012-09-06,3,1,9,4,0,4,1,2,28.7,33.335,84.0,6.0032,0,8,8,Dini Hari,Mayoritas Pengguna Terdaftar
14617,2012-09-06,3,1,9,5,0,4,1,2,28.7,33.335,84.0,12.998000000000001,3,35,38,Dini Hari,Mayoritas Pengguna Terdaftar
14618,2012-09-06,3,1,9,6,0,4,1,2,28.7,33.335,84.0,6.0032,11,189,200,Pagi,Mayoritas Pengguna Terdaftar
14619,2012-09-06,3,1,9,7,0,4,1,2,28.7,33.335,84.0,7.0015,21,461,482,Pagi,Mayoritas Pengguna Terdaftar
14620,2012-09-06,3,1,9,8,0,4,1,3,28.7,33.335,79.0,0.0,24,622,646,Pagi,Mayoritas Pengguna Terdaftar
14621,2012-09-06,3,1,9,9,0,4,1,3,27.060000000000002,29.544999999999998,94.0,8.9981,8,115,123,Pagi,Mayoritas Pengguna Terdaftar
14622,2012-09-06,3,1,9,10,0,4,1,3,27.060000000000002,29.544999999999998,94.0,8.9981,9,40,49,Pagi,Mayoritas Pengguna Terdaftar
14623,2012-09-06,3,1,9,11,0,4,1,3,28.7,33.335,84.0,11.0014,10,52,62,Siang,Mayoritas Pengguna Terdaftar
14624,2012-09-06,3,1,9,12,0,4,1,2,29.52,34.849999999999994,79.0,15.001299999999999,11,126,137,Siang,Mayoritas Pengguna Terdaftar
14625,2012-09-06,3,1,9,13,0,4,1,2,29.52,34.849999999999994,79.0,7.0015,39,152,191,Siang,Mayoritas Pengguna Terdaftar
14626,2012-09-06,3,1,9,14,0,4,1,1,30.34,35.605,74.0,6.0032,38,178,216,Siang,Mayoritas Pengguna Terdaftar
14627,2012-09-06,3,1,9,15,0,4,1,1,30.34,34.849999999999994,66.0,12.998000000000001,42,228,270,Sore,Mayoritas Pengguna Terdaftar
14628,2012-09-06,3,1,9,16,0,4,1,1,30.34,34.849999999999994,70.0,15.001299999999999,42,374,416,Sore,Mayoritas Pengguna Terdaftar
14629,2012-09-06,3,1,9,17,0,4,1,1,30.34,34.849999999999994,70.0,16.997899999999998,67,741,808,Sore,Mayoritas Pengguna Terdaftar
14630,2012-09-06,3,1,9,18,0,4,1,1,29.52,34.089999999999996,70.0,16.997899999999998,74,761,835,Malam,Mayoritas Pengguna Terdaftar
14631,2012-09-06,3,1,9,19,0,4,1,1,27.880000000000003,31.819999999999997,74.0,16.997899999999998,54,504,558,Malam,Mayoritas Pengguna Terdaftar
14632,2012-09-06,3,1,9,20,0,4,1,1,27.060000000000002,30.305,78.0,15.001299999999999,50,356,406,Malam,Mayoritas Pengguna Terdaftar
14633,2012-09-06,3,1,9,21,0,4,1,1,26.240000000000002,28.79,89.0,11.0014,32,240,272,Malam,Mayoritas Pengguna Terdaftar
14634,2012-09-06,3,1,9,22,0,4,1,1,26.240000000000002,28.79,89.0,11.0014,24,193,217,Malam,Mayoritas Pengguna Terdaftar
14635,2012-09-06,3,1,9,23,0,4,1,1,26.240000000000002,28.79,89.0,11.0014,19,150,169,Malam,Mayoritas Pengguna Terdaftar
14636,2012-09-07,3,1,9,0,0,5,1,1,26.240000000000002,28.79,89.0,8.9981,17,79,96,Dini Hari,Mayoritas Pengguna Terdaftar
14637,2012-09-07,3,1,9,1,0,5,1,1,25.419999999999998,28.03,88.0,7.0015,10,19,29,Dini Hari,Mayoritas Pengguna Terdaftar
14638,2012-09-07,3,1,9,2,0,5,1,1,25.419999999999998,28.79,83.0,6.0032,1,10,11,Dini Hari,Mayoritas Pengguna Terdaftar
14639,2012-09-07,3,1,9,3,0,5,1,1,25.419999999999998,28.79,83.0,6.0032,0,9,9,Dini Hari,Mayoritas Pengguna Terdaftar
14640,2012-09-07,3,1,9,4,0,5,1,1,25.419999999999998,28.03,88.0,0.0,1,7,8,Dini Hari,Mayoritas Pengguna Terdaftar
14641,2012-09-07,3,1,9,5,0,5,1,1,25.419999999999998,28.03,88.0,0.0,1,39,40,Dini Hari,Mayoritas Pengguna Terdaftar
14642,2012-09-07,3,1,9,6,0,5,1,1,25.419999999999998,28.03,88.0,7.0015,5,135,140,Pagi,Mayoritas Pengguna Terdaftar
14643,2012-09-07,3,1,9,7,0,5,1,1,26.240000000000002,28.79,89.0,7.0015,21,465,486,Pagi,Mayoritas Pengguna Terdaftar
14644,2012-09-07,3,1,9,8,0,5,1,1,27.060000000000002,30.305,83.0,7.0015,29,690,719,Pagi,Mayoritas Pengguna Terdaftar
14645,2012-09-07,3,1,9,9,0,5,1,1,28.7,33.335,79.0,8.9981,33,311,344,Pagi,Mayoritas Pengguna Terdaftar
14646,2012-09-07,3,1,9,10,0,5,1,1,29.52,34.849999999999994,74.0,8.9981,53,171,224,Pagi,Mayoritas Pengguna Terdaftar
14647,2012-09-07,3,1,9,11,0,5,1,1,31.16,35.605,62.0,8.9981,81,215,296,Siang,Mayoritas Pengguna Terdaftar
14648,2012-09-07,3,1,9,12,0,5,1,1,31.98,37.12,59.0,11.0014,76,247,323,Siang,Mayoritas Pengguna Terdaftar
14649,2012-09-07,3,1,9,13,0,5,1,1,32.800000000000004,38.635000000000005,59.0,16.997899999999998,71,283,354,Siang,Mayoritas Pengguna Terdaftar
14650,2012-09-07,3,1,9,14,0,5,1,1,32.800000000000004,38.635000000000005,59.0,16.997899999999998,66,187,253,Siang,Mayoritas Pengguna Terdaftar
14651,2012-09-07,3,1,9,15,0,5,1,1,32.800000000000004,37.88,55.00000000000001,16.997899999999998,66,265,331,Sore,Mayoritas Pengguna Terdaftar
14652,2012-09-07,3,1,9,16,0,5,1,1,32.800000000000004,37.88,55.00000000000001,19.0012,75,395,470,Sore,Mayoritas Pengguna Terdaftar
14653,2012-09-07,3,1,9,17,0,5,1,1,31.98,37.12,59.0,22.0028,88,684,772,Sore,Mayoritas Pengguna Terdaftar
14654,2012-09-07,3,1,9,18,0,5,1,1,31.16,35.605,62.0,19.999499999999998,95,697,792,Malam,Mayoritas Pengguna Terdaftar
14655,2012-09-07,3,1,9,19,0,5,1,1,30.34,34.089999999999996,62.0,19.0012,70,498,568,Malam,Mayoritas Pengguna Terdaftar
14656,2012-09-07,3,1,9,20,0,5,1,1,29.52,34.089999999999996,66.0,15.001299999999999,51,340,391,Malam,Mayoritas Pengguna Terdaftar
14657,2012-09-07,3,1,9,21,0,5,1,1,28.7,33.335,74.0,11.0014,55,246,301,Malam,Mayoritas Pengguna Terdaftar
14658,2012-09-07,3,1,9,22,0,5,1,1,28.7,33.335,74.0,15.001299999999999,52,247,299,Malam,Mayoritas Pengguna Terdaftar
14659,2012-09-07,3,1,9,23,0,5,1,1,27.060000000000002,29.544999999999998,89.0,16.997899999999998,28,220,248,Malam,Mayoritas Pengguna Terdaftar
14660,2012-09-08,3,1,9,0,0,6,0,1,27.060000000000002,29.544999999999998,89.0,16.997899999999998,20,130,150,Dini Hari,Mayoritas Pengguna Terdaftar
14661,2012-09-08,3,1,9,1,0,6,0,2,27.060000000000002,29.544999999999998,89.0,19.0012,10,107,117,Dini Hari,Mayoritas Pengguna Terdaftar
14662,2012-09-08,3,1,9,2,0,6,0,1,27.060000000000002,29.544999999999998,89.0,22.0028,9,68,77,Dini Hari,Mayoritas Pengguna Terdaftar
14663,2012-09-08,3,1,9,3,0,6,0,2,27.060000000000002,29.544999999999998,89.0,15.001299999999999,3,40,43,Dini Hari,Mayoritas Pengguna Terdaftar
14664,2012-09-08,3,1,9,4,0,6,0,2,27.060000000000002,29.544999999999998,94.0,15.001299999999999,3,8,11,Dini Hari,Mayoritas Pengguna Terdaftar
14665,2012-09-08,3,1,9,5,0,6,0,2,27.060000000000002,29.544999999999998,94.0,16.997899999999998,2,13,15,Dini Hari,Mayoritas Pengguna Terdaftar
14666,2012-09-08,3,1,9,6,0,6,0,2,27.060000000000002,29.544999999999998,89.0,19.0012,8,26,34,Pagi,Mayoritas Pengguna Terdaftar
14667,2012-09-08,3,1,9,7,0,6,0,1,27.060000000000002,29.544999999999998,89.0,19.0012,11,71,82,Pagi,Mayoritas Pengguna Terdaftar
14668,2012-09-08,3,1,9,8,0,6,0,1,28.7,33.335,79.0,22.0028,33,197,230,Pagi,Mayoritas Pengguna Terdaftar
14669,2012-09-08,3,1,9,9,0,6,0,1,28.7,33.335,74.0,26.0027,87,261,348,Pagi,Mayoritas Pengguna Terdaftar
14670,2012-09-08,3,1,9,10,0,6,0,1,30.34,34.849999999999994,70.0,26.0027,100,322,422,Pagi,Mayoritas Pengguna Terdaftar
14671,2012-09-08,3,1,9,11,0,6,0,1,31.16,35.605,62.0,30.002599999999997,173,405,578,Siang,Mayoritas Pengguna Terdaftar
14672,2012-09-08,3,1,9,12,0,6,0,1,32.800000000000004,37.88,55.00000000000001,32.9975,220,474,694,Siang,Mayoritas Pengguna Terdaftar
14673,2012-09-08,3,1,9,13,0,6,0,1,33.62,38.635000000000005,52.0,35.0008,233,435,668,Siang,Mayoritas Pengguna Terdaftar
14674,2012-09-08,3,1,9,14,0,6,0,1,33.62,38.635000000000005,52.0,30.002599999999997,260,366,626,Siang,Mayoritas Pengguna Terdaftar
14675,2012-09-08,3,1,9,15,0,6,0,3,22.96,26.515,88.0,16.997899999999998,175,337,512,Sore,Mayoritas Pengguna Terdaftar
14676,2012-09-08,3,1,9,16,0,6,0,3,22.96,26.515,88.0,12.998000000000001,19,95,114,Sore,Mayoritas Pengguna Terdaftar
14677,2012-09-08,3,1,9,17,0,6,0,3,23.779999999999998,27.275,83.0,12.998000000000001,52,119,171,Sore,Mayoritas Pengguna Terdaftar
14678,2012-09-08,3,1,9,18,0,6,0,3,23.779999999999998,27.275,83.0,8.9981,27,140,167,Malam,Mayoritas Pengguna Terdaftar
14679,2012-09-08,3,1,9,19,0,6,0,3,23.779999999999998,27.275,88.0,7.0015,28,187,215,Malam,Mayoritas Pengguna Terdaftar
14680,2012-09-08,3,1,9,20,0,6,0,2,23.779999999999998,27.275,88.0,6.0032,28,166,194,Malam,Mayoritas Pengguna Terdaftar
14681,2012-09-08,3,1,9,21,0,6,0,2,24.599999999999998,28.03,83.0,11.0014,26,155,181,Malam,Mayoritas Pengguna Terdaftar
14682,2012-09-08,3,1,9,22,0,6,0,2,23.779999999999998,27.275,78.0,19.999499999999998,18,176,194,Malam,Mayoritas Pengguna Terdaftar
14683,2012-09-08,3,1,9,23,0,6,0,2,23.779999999999998,27.275,73.0,11.0014,12,121,133,Malam,Mayoritas Pengguna Terdaftar
14684,2012-09-09,3,1,9,0,0,0,0,2,22.96,26.515,73.0,12.998000000000001,18,106,124,Dini Hari,Mayoritas Pengguna Terdaftar
14685,2012-09-09,3,1,9,1,0,0,0,1,22.96,26.515,73.0,15.001299999999999,20,104,124,Dini Hari,Mayoritas Pengguna Terdaftar
14686,2012-09-09,3,1,9,2,0,0,0,1,22.14,25.759999999999998,77.0,19.0012,15,81,96,Dini Hari,Mayoritas Pengguna Terdaftar
14687,2012-09-09,3,1,9,3,0,0,0,1,22.14,25.759999999999998,73.0,15.001299999999999,14,32,46,Dini Hari,Mayoritas Pengguna Terdaftar
14688,2012-09-09,3,1,9,4,0,0,0,1,21.32,25.0,77.0,16.997899999999998,12,16,28,Dini Hari,Mayoritas Pengguna Terdaftar
14689,2012-09-09,3,1,9,5,0,0,0,1,21.32,25.0,77.0,12.998000000000001,16,39,55,Dini Hari,Mayoritas Pengguna Terdaftar
14690,2012-09-09,3,1,9,6,0,0,0,1,21.32,25.0,77.0,12.998000000000001,11,24,35,Pagi,Mayoritas Pengguna Terdaftar
14691,2012-09-09,3,1,9,7,0,0,0,1,22.14,25.759999999999998,73.0,11.0014,20,50,70,Pagi,Mayoritas Pengguna Terdaftar
14692,2012-09-09,3,1,9,8,0,0,0,1,23.779999999999998,27.275,68.0,15.001299999999999,27,143,170,Pagi,Mayoritas Pengguna Terdaftar
14693,2012-09-09,3,1,9,9,0,0,0,1,25.419999999999998,30.305,61.0,16.997899999999998,85,214,299,Pagi,Mayoritas Pengguna Terdaftar
14694,2012-09-09,3,1,9,10,0,0,0,1,26.240000000000002,31.06,56.99999999999999,19.999499999999998,172,323,495,Pagi,Mayoritas Pengguna Terdaftar
14695,2012-09-09,3,1,9,11,0,0,0,1,27.060000000000002,31.06,47.0,16.997899999999998,194,391,585,Siang,Mayoritas Pengguna Terdaftar
14696,2012-09-09,3,1,9,12,0,0,0,1,27.060000000000002,31.06,47.0,0.0,247,510,757,Siang,Mayoritas Pengguna Terdaftar
14697,2012-09-09,3,1,9,13,0,0,0,1,27.880000000000003,31.819999999999997,39.0,0.0,238,491,729,Siang,Mayoritas Pengguna Terdaftar
14698,2012-09-09,3,1,9,14,0,0,0,1,29.52,32.574999999999996,30.0,19.0012,232,415,647,Siang,Mayoritas Pengguna Terdaftar
14699,2012-09-09,3,1,9,15,0,0,0,1,29.52,32.574999999999996,32.0,16.997899999999998,284,412,696,Sore,Mayoritas Pengguna Terdaftar
14700,2012-09-09,3,1,9,16,0,0,0,1,27.880000000000003,31.819999999999997,36.0,19.0012,228,473,701,Sore,Mayoritas Pengguna Terdaftar
14701,2012-09-09,3,1,9,17,0,0,0,1,28.7,31.819999999999997,37.0,16.997899999999998,213,458,671,Sore,Mayoritas Pengguna Terdaftar
